book,para_num,paragraph,final_label,status,verification,tier,gemini_label,gemini_confidence,gemini_considered,gemini_reasoning,gpt_oss_or_label,gpt_oss_or_reasoning
ck12_algebra1_hs,1563,"Find all asymptotes of the following rational functions:

21. x^2 / (x−2)
22. 1 / (x+4)
23. (x^2−1) / (x^2+1)
24. (x−4) / (x^2−9)
25. (x^2+2x+1) / (4x−1)
26. (x^3+1) / (4x−1)
27. (x−x^3) / (x^2−6x−7)
28. (x^4−2x) / (8x+24)",NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,"This is a standard textbook exercise list asking students to find asymptotes of rational functions, with no error-focused pedagogy present.",,
ck12_algebra1_hs,1564,"Graph the following rational functions. Indicate all asymptotes on the graph:

29. x^2 / (x+2)
30. (x^3−1) / (x^2−4)
31. (x^2+1) / (2x−4)
32. (x−x^2) / (3x+2)",NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,"The text contains standard practice problems asking students to graph rational functions and indicate asymptotes, with no mention of errors or student work.",,
ck12_algebra1_hs,1565,"Learning Objectives
• Simplify rational expressions.
• Find excluded values of rational expressions.",NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,"This text simply lists the learning objectives for a lesson, presenting standard instructional content without any reference to student errors or contrasting methods.",,
ck12_algebra1_hs,1566,"Introduction
A simplified rational expression is one where the numerator and denominator have no common factors. In order to simplify an expression to lowest terms, we factor the numerator and denominator as much as we can and cancel common factors from the numerator and the denominator.",NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,"The text provides standard introductory definitions and procedures for simplifying rational expressions without mentioning errors, student work, or warnings.",,
ck12_algebra1_hs,1567,"Simplify Rational Expressions
Example 1
Reduce each rational expression to simplest terms.
a) 4x−2
2x^2+x−1
b) x^2−2x+1
8x−8
c) x^2−4
x^2−5x+6
Solution
a) Factor the numerator and denominator completely: 2(2x−1)
(2x−1)(x+1)
Cancel the common factor (2x−1) :
2
x+1
b) Factor the numerator and denominator completely: (x−1)(x−1)
8(x−1)
Cancel the common factor (x−1) :
x−1
8
c) Factor the numerator and denominator completely: (x−2)(x+2)
(x−2)(x−3)
Cancel the common factor(x−2) :
x+2
x−3",NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,"The text is a standard worked example showing how to simplify rational expressions step-by-step, with no mention or presentation of errors.",,
ck12_algebra1_hs,1568,"When reducing fractions, you are only allowed to cancel common factors from the denominator but NOT common terms. For example, in the expression (x+1)·(x−3)
(x+2)·(x−3), we can cross out the (x−3) factor because (x−3)
(x−3) = 1. But in the expression x^2+1
x^2−5 we can’t just cross out the x^2 terms.
Why can’t we do that? When we cross out terms that are part of a sum or a difference, we’re violating the order of operations (PEMDAS). Remember, the fraction bar means division. When we perform the operation x^2+1
x^2−5, we’re really performing the division (x^2 + 1) ÷ (x^2 − 5) —and the order of operations says that we must perform the operations inside the parentheses before we can perform the division.",COMMON_ERROR_ALERT,CONFIRMED,dual_arm,A_positive,COMMON_ERROR_ALERT,high,NA,"The text warns against a classic, frequent algebra mistake (canceling common terms instead of common factors) and explains why that operation violates mathematical rules.",COMMON_ERROR_ALERT,"The paragraph warns about a typical mistake (cancelling terms that are part of a sum/difference) and explains why it is wrong, without asking the reader to locate or fix a specific error."
ck12_algebra1_hs,1569,"Using numbers instead of variables makes it more obvious that canceling individual terms doesn’t work. You can see that 9+1
9−5 = 10/4 = 2.5 —but if we canceled out the 9’s first, we’d get 1/-5, or -0.2, instead.",COMMON_ERROR_ALERT,CONFIRMED,dual_arm,A_positive,COMMON_ERROR_ALERT,medium,NA,The text demonstrates why a well-known common algebraic mistake (canceling individual terms across addition/subtraction in fractions) is mathematically invalid using an arithmetic counterexample.,COMMON_ERROR_ALERT,"The paragraph warns readers about a mistake (incorrectly canceling terms) that students often make, without asking them to locate or correct a specific error."
ck12_algebra1_hs,1570,"For more examples of how to simplify rational expressions, watch the video at
MEDIA
Click image to the left or use the URL below.
URL: http://www.ck12.org/flx/render/embeddedobject/862",NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,"The text provides a link/instruction to watch an external video for additional examples and contains no mention of student errors, contrasting methods, or common mistakes.",,
ck12_algebra1_hs,1571,"Find Excluded Values of Rational Expressions
Whenever there’s a variable expression in the denominator of a fraction, we must remember that the denominator could be zero when the independent variable takes on certain values. Those values, corresponding to the vertical asymptotes of the function, are called excluded values. To find the excluded values, we simply set the denominator equal to zero and solve the resulting equation.",NA,CONFIRMED,dual_arm,B_boundary,NA,high,COMMON_ERROR_ALERT,"The text provides standard explanatory instruction and a procedure for finding excluded values of rational expressions, without highlighting mistakes, named students, or error alerts.",NA,"The paragraph only explains how to find excluded values; it does not present an error, compare student work, or warn about common mistakes."
ck12_algebra1_hs,1572,"Example 2
Find the excluded values of the following expressions.
a) x
x+4
b) 2x+1
x^2−x−6
c) 4
x^2−5x
Solution
a) When we set the denominator equal to zero we obtain: x+4 = 0 ⇒ x = −4
So −4 is the excluded value.
b) When we set the denominator equal to zero we obtain: x^2 −x−6 = 0
Solve by factoring: (x−3)(x+2) = 0
⇒ x = 3 and x = −2
So 3 and −2 are the excluded values.
c) When we set the denominator equal to zero we obtain: x^2 −5x = 0
Solve by factoring: x(x−5) = 0
⇒ x = 0 and x = 5
So 0 and 5 are the excluded values.",NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,"This is a standard worked example showing correct step-by-step solutions for finding excluded values, with no mention or focus on errors.",,
ck12_algebra1_hs,1573,"Removable Zeros
Notice that in the expressions in Example 1, we removed a division by zero when we simplified the problem. For instance, we rewrote 4x−2
2x^2+x−1 as 2(2x−1)
(2x−1)(x+1). The denominator of this expression is zero when x = 1/2 or when x = −1. However, when we cancel common factors, we simplify the expression to 2/(x+1). This reduced form allows the value x = 1/2, so x = −1 is its only excluded value.
Technically the original expression and the simplified expression are not the same. When we reduce a radical expression to its simplest form, we should specify the removed excluded value. In other words, we should write our final answer as 4x−2
2x^2+x−1 = 2/(x+1), x ≠ 1/2.
Similarly, we should write the answer from Example 1, part b as (x^2−2x+1)/(8x−8) = (x−1)/8, x ≠ 1 and the answer from Example 1, part c as (x^2−4)/(x^2−5x+6) = (x+2)/(x−3), x ≠ 2.",NA,CONFIRMED,dual_arm,B_boundary,NA,high,COMMON_ERROR_ALERT,"The text explains mathematical conventions and definitions regarding removable zeros and excluded values without highlighting a student error, warning about a common mistake, or presenting contrasting student work.",NA,"The paragraph explains a concept and gives examples but does not ask the reader to find or correct an error, compare students, or warn about a common student mistake."
ck12_algebra1_hs,1574,"Review Questions
Reduce each fraction to lowest terms.
1. 4/(2x−8)
2. (x^2+2x)/x
3. (9x+3)/(12x+4)
4. (6x^2+2x)/(4x)
5. (x−2)/(x^2−4x+4)
6. (x^2−9)/(5x+15)
7. (x^2+6x+8)/(x^2+4x)
8. (2x^2+10x)/(x^2+10x+25)
9. (x^2+6x+5)/(x^2−x−2)
10. (x^2−16)/(x^2+2x−8)
11. (3x^2+3x−18)/(2x^2+5x−3)
12. (x^3+x^2−20x)/(6x^2+6x−120)",NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,The text contains a standard list of review exercises asking students to simplify algebraic fractions. There is no error-focused pedagogy present.,,
ck12_algebra1_hs,1575,"Find the excluded values for each rational expression.
13. 2/x
14. 4/(x+2)
15. (2x−1)/(x−1)^2
16. (3x+1)/(x^2−4)
17. x^2/(x^2+9)
18. (2x^2+3x−1)/(x^2−3x−28)
19. (5x^3−4)/(x^2+3x)
20. 9/(x^3+11x^2+30x)
21. (4x−1)/(x^2+3x−5)
22. (5x+11)/(3x^2−2x−4)
23. (x^2−1)/(2x^2+x+3)
24. 12/(x^2+6x+1)",NA,CONFIRMED,dual_arm,C_control,NA,high,,This is a standard set of textbook exercises asking students to find excluded values for given rational expressions. There is no error-focused pedagogy present.,NA,"The paragraph simply asks students to find excluded values for a list of rational expressions, with no mention of errors, mistakes, or comparison of student work."
ck12_algebra1_hs,1576,"25. In an electrical circuit with resistors placed in parallel, the reciprocal of the total resistance is equal to the sum of the reciprocals of each resistance. 1/Rc = 1/R1 + 1/R2. If R1 = 25 Ω and the total resistance is Rc = 10 Ω, what is the resistance R2?",NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,This is a standard physics application problem asking to solve for an unknown variable using a given formula. There is no error analysis or pedagogical focus on errors.,,
ck12_algebra1_hs,1577,"26. Suppose that two objects attract each other with a gravitational force of 20 Newtons. If the distance between the two objects is doubled, what is the new force of attraction between the two objects?",NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,"This is a standard physics/math problem asking to calculate the new gravitational force without any mention of errors, student work, or misconceptions.",,
ck12_algebra1_hs,1578,"27. Suppose that two objects attract each other with a gravitational force of 36 Newtons. If the mass of both objects was doubled, and if the distance between the objects was doubled, then what would be the new force of attraction between the two objects?",NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,"This is a standard physics/math problem asking students to calculate the new gravitational force based on scaling mass and distance. It does not mention any student work, misconceptions, or errors.",,
ck12_algebra1_hs,1579,28. A sphere with radius R has a volume of 4/3 πR^3 and a surface area of 4πR^2. Find the ratio the surface area to the volume of a sphere.,NA,CONFIRMED,dual_arm,C_control,NA,high,,"This is a standard geometry problem asking to find a ratio between surface area and volume, with no focus on errors.",NA,"The paragraph simply asks the student to compute a ratio; it does not present an error, compare approaches, or warn about common mistakes."
ck12_algebra1_hs,1580,29. The side of a cube is increased by a factor of 2. Find the ratio of the old volume to the new volume.,NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,"This is a standard geometry problem asking to find a ratio of volumes. It contains no reference to errors, student work, or multiple contrasting methods.",,
ck12_algebra1_hs,1581,30. The radius of a sphere is decreased by 4 units. Find the ratio of the old volume to the new volume.,NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,This is a standard geometry problem asking to find a ratio of volumes without any error detection or student work mentioned.,,
ck12_algebra1_hs,1582,"Learning Objectives
• Multiply rational expressions involving monomials.
• Multiply rational expressions involving polynomials.
• Multiply a rational expression by a polynomial.
• Divide rational expressions involving polynomials.
• Divide a rational expression by a polynomial.
• Solve real-world problems involving multiplication and division of rational expressions.",NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,"The text lists standard learning objectives for a lesson, with no mention of errors, misconceptions, or student approaches.",,
