paragraph,gpt_oss_or_label,gpt_oss_or_reasoning,gpt_oss_or_confidence,gpt_oss_or_considered,tier
"Write Equations and Inequalities

Here are some examples of equations:
3x − 2 = 5
x + 9 = 2x + 5
x/3 = 15
x^2 + 1 = 10

To write an inequality, we use the following symbols:
> greater than
≥ greater than or equal to
< less than
≤ less than or equal to
≠ not equal to

Here are some examples of inequalities:
3x < 5
4 − x ≤ 2x
x^2 + 2x − 1 > 0
3x/4 ≥ x/2 − 3

The most important skill in algebra is the ability to translate a word problem into the correct equation or inequality so you can find the solution easily. The first two steps are defining the variables and translating the word problem into a mathematical equation.

Defining the variables means that we assign letters to any unknown quantities in the problem.

Translating means that we change the word expression into a mathematical expression containing variables and mathematical operations with an equal sign or an inequality sign.",NA,"The paragraph only provides definitions, examples, and instructional text without presenting errors, student work, or warnings about common mistakes.",high,,C_control
"8.3 Zero, Negative, and Fractional Exponents

Learning Objectives

• Simplify expressions with negative exponents.
• Simplify expressions with zero exponents.
• Simplify expression with fractional exponents.
• Evaluate exponential expressions.",NA,The paragraph only lists learning objectives and does not present any error-focused activity.,high,,C_control
"14. A chemistry experiment calls for one liter of sulfuric acid at a 15% concentration, but the supply room only stocks sulfuric acid in concentrations of 10% and 35%.
a. How many liters of each should be mixed to give the acid needed for the experiment?
b. How many liters should be mixed to give two liters at a 15% concentration?",NA,"The paragraph presents a standard mixture problem without any mention of errors, named students, or error detection prompts.",high,,C_control
"To graph a parabola, we only need to know the following information:
• the vertex
• the x-intercepts
• the y-intercept
• whether the parabola turns up or down (remember that it turns up if a > 0 and down if a < 0)",NA,The paragraph simply lists information needed to graph a parabola and does not involve any error-focused instruction or warning.,high,,C_control
"23. To get a grade of B in her Algebra class, Stacey must have an average grade greater than or equal to 80 and less than 90. She received the grades of 92, 78, 85 on her first three tests.
a. Between which scores must her grade on the final test fall if she is to receive a grade of B for the class? (Assume all four tests are weighted the same.)
b. What range of scores on the final test would give her an overall grade of C, if a C grade requires an average score greater than or equal to 70 and less than 80?
c. If an A grade requires a score of at least 90, and the maximum score on a single test is 100, is it possible for her to get an A in this class? (Hint: look again at your answer to part a.)",NA,"The paragraph asks the student to calculate grade ranges and consider possibilities, with no mention of errors, mistakes, or comparing student work.",high,,C_control
8. The graph below shows the average life-span of people based on the year in which they were born. This information comes from the National Vital Statistics Report from the Center for Disease Control. What is the average life-span of a person born in the following years? a. 1940 b. 1955 c. 1980 d. 1995,NA,The paragraph asks students to read a graph and report values; it does not involve identifying or correcting errors.,high,,C_control
"14. A new theme park opens in Milford. On opening day, the park has 120 visitors; on each of the next three days, the park has 10 more visitors than the day before; and on each of the three days after that, the park has 20 more visitors than the day before. a. How many visitors does the park have on the seventh day? b. How many total visitors does the park have all week?",NA,"The paragraph presents a straightforward word problem without any mention of errors, named students, or error detection prompts.",high,,C_control
"So what happens when we only want the first few terms in a factorial? For example, the number of permutations for arranging ALL the colors is 362,880, but the number of permutation for the top three is 504.
One way to get this result is to divide one factorial by another. Look at nine factorial divided by six factorial:
9! / 6! = (9×8×7×6×5×4×3×2×1) / (6×5×4×3×2×1) = 9×8×7 = 504
The terms in six factorial cancel out all but the first three terms in nine factorial. You should see that if we wanted the first four terms we would divide by 5!, or for only the first two terms we would divide by 7!. In general, however many terms we want to keep, we divide by the factorial of the quantity:
(number of items in list) − (number of items we are choosing)
So to get the first five terms in twelve factorial we would use the formula 12! / (12−5)! = 12! / 7! .
Formulas like this are useful if you have a calculator that can handle factorials: you can just type in 12! / 7! instead of 12 × 11 × 10 × 9 × 8. However, some factorials are too big for some calculators to handle, so in those cases you would need to simplify the fraction and do the multiplication by hand.",NA,"The paragraph explains a mathematical technique without presenting student errors, comparisons, or warnings about common mistakes.",high,,C_control
"12. Kiersta’s phone has completely run out of battery power when she puts it on the charger. Ten minutes later, when the phone is 40% recharged, Kiersta’s friend Danielle calls and Kiersta takes the phone off the charger to talk to her. When she hangs up 45 minutes later, her phone has 10% of its charge left. Then she gets another call from her friend Kwan.
a. How long can she spend talking to Kwan before the battery runs out again?
b. If she puts the phone back on the charger afterward, how long will it take to recharge completely?",NA,"The paragraph presents a standard word problem about battery charging and discharging without showing any student error, comparison, or warning about common mistakes.",high,,C_control
"Factorial Notation
Look again at the color list in the introduction, and think this time about writing down every color in order of preference. You would have 9 choices for your favorite, followed by 8 choices for your second favorite, then 7, then 6, then 5, and so on. To determine the number of permutations for any possible list, we would perform the following calculation:
Color Permutations = 9×8×7×6×5×4×3×2×1
This sort of pattern crops up a great deal in statistics, probability and number theory. It’s so common that it has its own notation: 4×3×2×1 is written as 4! and is called four factorial. So the number of color permutations above is nine factorial = 9! = 362,880.",NA,"The paragraph only explains factorial notation and gives an example; it does not present errors, compare student work, or warn about common mistakes.",high,,C_control
"Divide a Polynomial by a Monomial

We'll start by dividing a polynomial by a monomial. To do this, we divide each term of the polynomial by the monomial. When the numerator has more than one term, the monomial on the bottom of the fraction serves as the common denominator to all the terms in the numerator.",NA,"The paragraph provides a standard instructional explanation without mentioning any errors, mistakes, or named students.",high,,C_control
"Factor Perfect Square Trinomials

We use the square of a binomial formula to factor perfect square trinomials. A perfect square trinomial has the form a^2 + 2ab + b^2 or a^2 − 2ab + b^2.

In these special kinds of trinomials, the first and last terms are perfect squares and the middle term is twice the product of the square roots of the first and last terms. In a case like this, the polynomial factors into perfect squares:
a^2 + 2ab + b^2 = (a + b)^2
a^2 − 2ab + b^2 = (a − b)^2

Once again, the key is figuring out what the a and b terms are.",NA,"The paragraph only explains the concept and provides formulas; it does not present errors, compare student work, or warn about common mistakes.",high,,C_control
"4. Place the following sets of rational numbers in order, from least to greatest. a. 1/2, 1/3, 1/4 b. 1/10, 1/2, 2/5, 1/4, 7/20 c. 39/60, 49/80, 59/100 d. 7/11, 8/13, 12/19 e. 9/5, 22/15, 4/3",NA,"The paragraph simply asks students to order sets of rational numbers; it contains no error-focused prompts, named students, or warnings about common mistakes.",high,,C_control
"Graph Direct Variation Equations
We know that all direct variation graphs pass through the origin, and also that the slope of the line is equal to the constant of proportionality, k. Graphing is a simple matter of using the point-slope or point-point methods discussed earlier in this chapter.",NA,"The paragraph only provides factual information about graphing direct variation equations and does not focus on errors, comparisons, or warnings.",high,,C_control
Subtract and simplify. 17. (−t + 5t^2) − (5t^2 + 2t − 9); 18. (−y^2 + 4y − 5) − (5y^2 + 2y + 7); 19. (−5m^2 − m) − (3m^2 + 4m − 5); 20. (2a^2 b − 3ab^2 + 5a^2 b^2) − (2a^2 b^2 + 4a^2 b − 5b^2); 21. (3.5x^2 y − 6xy + 4x) − (1.2x^2 y − xy + 2y − 3),NA,"The paragraph presents a list of subtraction problems for students to solve, with no mention of errors, named students, or warnings about common mistakes.",high,,C_control
"12. Find the equation of the line parallel to 5x−2y = 2 that passes through point (3, -2).",NA,The paragraph simply asks the student to solve a standard problem; it does not involve identifying or correcting errors.,high,,C_control
"When the prime factors don't pair up neatly, we “factor out” the ones that do pair up and leave the rest under a radical sign. We write the answer as a√b, where a is the product of half the paired factors we pulled out and b is the product of the leftover factors.",NA,"The paragraph provides a standard explanation of simplifying radicals without mentioning errors, mistakes, or comparing student work.",high,,C_control
"Further Practice
To get a better understanding of what happens when you change the slope or the y−intercept of a linear equation, try playing with the Java applet at http://standards.nctm.org/document/eexamples/chap7/7.5/index.htm.",NA,"The paragraph only suggests an activity (using an applet) to explore concepts and does not mention any errors, mistakes, or compare student work.",high,,C_control
